1331903376,CXBiy01GC9EtxvwS1d,192.168.203.45,48148,192.168.21.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903376,CL4pv613wvSaOguzv5,192.168.203.45,37118,192.168.21.102,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903425,CDmGWI1cMa5h7WEyL7,192.168.203.45,54960,192.168.21.202,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903428,CC7wld2qoOg3aDfyyi,192.168.203.45,37725,192.168.21.203,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903435,CWcFU51BXNLNxZhLE3,192.168.203.45,53490,192.168.21.253,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_4.5
1331903438,Csy3ir3uMnLBflSXDe,192.168.203.45,58871,192.168.21.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903421,CCTt4vyUd214MyA3j,192.168.202.109,45870,192.168.22.254,22,success,INBOUND,SSH-2.0-OpenSSH_5.3p1 Debian-3ubuntu7,SSH-1.99-Cisco-1.25
1331903477,C8zOQu1qSrRIOfhDx5,192.168.204.45,34364,192.168.26.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903477,CyXXWi4UzBffVh6vul,192.168.204.45,40313,192.168.23.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903477,ClHxks2jO6bKNXPLZc,192.168.204.45,56822,192.168.24.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903477,CVEOc71DYP32UWhpV3,192.168.204.45,37767,192.168.27.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903477,CLMhTHdBhpMTO7sN4,192.168.204.45,46200,192.168.22.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903477,CF4qyA2RqDVORp15pd,192.168.204.45,38460,192.168.28.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903483,Ce5PQn12C4xVr98vN7,192.168.204.45,38893,192.168.21.254,22,undetermined,INBOUND,-,SSH-1.99-Cisco-1.25
1331903501,CKkG2XBs3MzVh1Rd6,192.168.204.45,54209,192.168.22.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903501,CDIoNa4k2Uvezc7uc3,192.168.204.45,46902,192.168.21.254,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-1.99-Cisco-1.25
1331903501,CwsrClOAdfOWDv2c,192.168.204.45,36599,192.168.24.254,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-1.99-Cisco-1.25
1331903501,CXUpLN3xksLfUWLB8j,192.168.204.45,45769,192.168.27.254,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-1.99-Cisco-1.25
1331903501,CYwwB2pdrgWDpROPa,192.168.204.45,46479,192.168.28.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903501,CqeKyn3T2n9Ii0bdUg,192.168.204.45,42383,192.168.26.254,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-1.99-Cisco-1.25
1331903501,CWOuga669XVVLG5Ae,192.168.204.45,48334,192.168.23.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903501,C7sICv1EjOXB0ix1X3,192.168.204.45,45776,192.168.27.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903502,C2pf6R3PYbJXb3VyOg,192.168.204.45,36621,192.168.24.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903508,C8fS4546YgBIO9TrPh,192.168.202.110,59911,192.168.21.101,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-7ubuntu1
1331903508,CWUExr4FvmQjMKCfgc,192.168.202.110,44594,192.168.21.102,22,undetermined,INBOUND,-,SSH-2.0-OpenSSH_5.8p1 Debian-1ubuntu3
1331903502,C4I5f74hOTVj7h7BJk,192.168.204.45,42401,192.168.26.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903501,CqiA0J2CwHmNg9Q1tb,192.168.204.45,46923,192.168.21.254,22,undetermined,INBOUND,SSH-1.5-Nmap-SSH1-Hostkey,SSH-1.99-Cisco-1.25
1331903502,CwRr0Q1bANHcNPmcTg,192.168.204.45,46490,192.168.28.254,22,undetermined,INBOUND,SSH-1.5-NmapNSE_1.0,SSH-1.99-Cisco-1.25
1331903506,CmTIYM3c7gbywXnkI,192.168.204.45,54247,192.168.22.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903508,C4uL444FkCvbSOJoNh,192.168.204.45,54255,192.168.22.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903504,CGl1dp28uZaTZVfQTl,192.168.204.45,48360,192.168.23.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903508,CGqJA22CJ7xDzv8QPa,192.168.204.45,48365,192.168.23.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903508,CdgfB2TDYDSCXodD1,192.168.204.45,46948,192.168.21.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
1331903508,CnpzeQWHMq05rZ357,192.168.204.45,42410,192.168.26.254,22,failure,INBOUND,SSH-2.0-Nmap-SSH2-Hostkey,SSH-1.99-Cisco-1.25
